entrezid1	entrezid2
1385	6446
1385	6597
1385	8467
1385	6662
1385	6722
1385	7067
1385	283629
1385	7431
10488	10513
10488	663
10488	1230
10488	1387
10488	2010
10488	2033
10488	2932
10488	3054
10488	7851
10488	4783
10488	5566
10488	5567
10488	5568
10488	5613
10488	9482
90993	90993
90993	84699
90993	1387
90993	1390
90993	2033
90993	2932
90993	5566
90993	5567
90993	5568
90993	5613
84699	22926
84699	1054
84699	90993
84699	1387
84699	2033
84699	2932
84699	5566
84699	5567
84699	5568
84699	5613
84699	7874
148327	1387
148327	2033
148327	2932
148327	5566
148327	5567
148327	5568
148327	5613
9586	1386
9586	9586
9586	1387
9586	2033
9586	2932
9586	3725
9586	5566
9586	5567
9586	5568
9586	5613
1387	59
1387	90
1387	326
1387	8092
1387	162
1387	367
1387	466
1387	468
1387	602
1387	672
1387	57658
1387	814
1387	10498
1387	994
1387	1000
1387	80279
1387	1045
1387	1050
1387	1051
1387	1052
1387	55835
1387	1147
1387	4435
1387	10370
1387	4849
1387	1385
1387	10488
1387	90993
1387	64764
1387	84699
1387	148327
1387	9586
1387	1387
1387	1390
1387	1406
1387	1445
1387	1457
1387	1459
1387	1487
1387	1499
1387	1523
1387	1602
1387	1616
1387	1655
1387	1869
1387	1875
1387	1879
1387	1958
1387	493861
1387	1967
1387	1999
1387	2002
1387	2033
1387	2034
1387	2099
1387	2113
1387	2114
1387	2130
1387	2260
1387	2274
1387	2305
1387	2308
1387	4303
1387	2551
1387	2580
1387	2623
1387	8521
1387	2737
1387	10691
1387	26205
1387	2959
1387	3065
1387	8841
1387	3091
1387	28996
1387	3131
1387	3159
1387	6927
1387	6928
1387	3172
1387	3206
1387	3207
1387	3205
1387	3211
1387	3212
1387	3213
1387	3214
1387	3216
1387	3217
1387	3219
1387	3236
1387	3233
1387	3297
1387	3064
1387	8517
1387	3661
1387	3665
1387	122953
1387	3725
1387	2648
1387	8850
1387	10524
1387	10657
1387	51621
1387	9314
1387	688
1387	3838
1387	51176
1387	4094
1387	4097
1387	9794
1387	84441
1387	8932
1387	9656
1387	4193
1387	2122
1387	81857
1387	4255
1387	4436
1387	2956
1387	4487
1387	4602
1387	4603
1387	4605
1387	4609
1387	4654
1387	55728
1387	4673
1387	8648
1387	10499
1387	8202
1387	23054
1387	4762
1387	4773
1387	4776
1387	4778
1387	4780
1387	4774
1387	4782
1387	7080
1387	51701
1387	4862
1387	4863
1387	2908
1387	4928
1387	3175
1387	5079
1387	5110
1387	27043
1387	401
1387	8554
1387	5371
1387	5430
1387	5449
1387	25833
1387	5566
1387	5567
1387	5568
1387	5580
1387	5613
1387	5629
1387	5757
1387	5928
1387	10616
1387	3516
1387	11317
1387	5970
1387	6195
1387	6197
1387	9252
1387	6258
1387	29950
1387	9792
1387	29946
1387	6455
1387	4087
1387	4088
1387	4089
1387	27044
1387	79753
1387	6662
1387	6688
1387	6689
1387	10847
1387	6720
1387	6721
1387	6722
1387	26039
1387	6772
1387	6773
1387	6774
1387	6775
1387	6776
1387	6777
1387	6778
1387	6839
1387	10579
1387	6938
1387	6929
1387	6932
1387	83439
1387	6934
1387	6996
1387	96764
1387	7067
1387	7157
1387	7161
1387	55809
1387	9322
1387	9325
1387	7343
1387	7421
1387	7490
1387	7533
1387	7709
1387	57621
1387	51193
58487	3054
8804	823
8804	3482
8804	5925
8804	5933
8804	5934
8804	6908
1390	466
1390	817
1390	818
1390	997
1390	983
1390	1385
1390	90993
1390	1387
1390	1390
1390	1452
1390	1457
1390	1459
1390	9457
1390	2931
1390	2932
1390	30818
1390	5566
1390	5578
1390	6688
1390	6874
1390	6908
23373	7532
1406	6314
1406	8815
1406	1387
1406	2033
1406	9670
1406	4188
1406	10002
1406	4901
1406	5132
1406	84839
1407	406
1407	868
1407	9575
1407	1407
1407	1408
1407	1453
1407	1454
1407	26224
1407	83755
1407	4188
1407	4862
1407	5187
1407	8864
1407	8863
1407	5359
1407	8914
1407	7186
7812	3184
7812	26986
7812	9159
7812	3703
7812	10492
1466	1915
1466	8554
8048	87
8048	197257
8048	4618
8048	4654
8048	4656
8048	4807
8048	6710
1487	51412
1487	324
1487	659
1487	672
1487	8535
1487	1387
1487	1487
1487	1488
1487	1936
1487	60528
1487	2004
1487	2033
1487	27086
1487	3065
1487	3066
1487	9734
1487	3090
1487	3064
1487	10320
1487	8850
1487	11278
1487	51176
1487	2122
1487	4842
1487	8204
1487	5411
1487	5925
1487	5932
1487	3516
1487	11317
1487	861
1487	25942
1487	6932
1487	83439
1487	6934
1487	7050
1487	6935
1487	9839
1487	23414
10664	3146
10664	5430
10664	4088
10664	4089
10664	7068
10664	4904
9150	1457
9150	1459
9150	1460
9150	1869
9150	2079
9150	2962
9150	57447
9150	5430
9150	5431
9150	10419
9150	6625
9150	6628
9150	11329
9150	6917
9150	79084
10217	1025
10217	6615
1499	52
1499	55966
1499	324
1499	10297
1499	367
1499	9743
1499	8312
1499	8313
1499	602
1499	607
1499	283149
1499	91653
1499	8945
1499	768
1499	836
1499	841
1499	25776
1499	595
1499	79577
1499	999
1499	1009
1499	1013
1499	1014
1499	1000
1499	64403
1499	1001
1499	1003
1499	1005
1499	1006
1499	1007
1499	8851
1499	1021
1499	50937
1499	1050
1499	57680
1499	1147
1499	1387
1499	1452
1499	122011
1499	1453
1499	1457
1499	1459
1499	1460
1499	1495
1499	1496
1499	29119
1499	1499
1499	56998
1499	1501
1499	9231
1499	1825
1499	1855
1499	1857
1499	1956
1499	2033
1499	2064
1499	2099
1499	7430
1499	23291
1499	2241
1499	2274
1499	2321
1499	2308
1499	4303
1499	6624
1499	2534
1499	84662
1499	10672
1499	2898
1499	2902
1499	2906
1499	2932
1499	3091
1499	6927
1499	3480
1499	10642
1499	3551
1499	8826
1499	3791
1499	51176
1499	123169
1499	9223
1499	9863
1499	4233
1499	4582
1499	10499
1499	10397
1499	140825
1499	4771
1499	4790
1499	2516
1499	5175
1499	9463
1499	5295
1499	5300
1499	5308
1499	5310
1499	5318
1499	5347
1499	5494
1499	5566
1499	5567
1499	5568
1499	5613
1499	5663
1499	5664
1499	5770
1499	5783
1499	5784
1499	5777
1499	5787
1499	5792
1499	5795
1499	5796
1499	5797
1499	10076
1499	5803
1499	26108
1499	9693
1499	8607
1499	10856
1499	6256
1499	6299
1499	9368
1499	4087
1499	4088
1499	4089
1499	4092
1499	6597
1499	6656
1499	64321
1499	6693
1499	6714
1499	30851
1499	6907
1499	79718
1499	90665
1499	6929
1499	6925
1499	6932
1499	83439
1499	6934
1499	7020
1499	7046
1499	7048
1499	7082
1499	9322
1499	8239
1499	9372
56998	79656
56998	1496
56998	1499
56998	2010
56998	3728
56998	6934
56259	57658
56259	6696
56259	10617
9646	640
9646	26047
9646	4093
1523	274
1523	771
1523	993
1523	983
1523	1387
1523	9266
1523	10919
1523	60528
1523	9950
1523	3146
1523	8850
1523	5925
1523	9400
1523	6304
1523	9672
23316	1457
30827	57154
30827	6908
1601	1173
1601	8312
1601	983
1601	1445
1601	23181
1601	1857
1601	2268
1601	2885
1601	3690
1601	3693
1601	3949
1601	4036
1601	4646
1601	25977
1601	5300
1601	5579
1601	5580
1601	5582
1601	4087
1601	4088
1601	64750
1601	6714
1601	7046
1601	7048
1602	1387
1602	2138
1602	2140
1602	55577
1602	9611
1602	25942
1602	6495
1602	4088
1602	4089
1602	7329
117154	8850
1616	367
1616	546
1616	10241
1616	8837
1616	1387
1616	1613
1616	1616
1616	55929
1616	1786
1616	2104
1616	2113
1616	355
1616	356
1616	22927
1616	3065
1616	3066
1616	8841
1616	204851
1616	28996
1616	10114
1616	3297
1616	3315
1616	4217
1616	10445
1616	4193
1616	4599
1616	11315
1616	5077
1616	5079
1616	5371
1616	11186
1616	26135
1616	6517
1616	22938
1616	6693
1616	6774
1616	7341
1616	6934
1616	7040
1616	7046
1616	7048
1616	7132
1616	7133
1616	7157
1616	8626
1616	7161
1616	7251
1616	7329
1616	7874
9802	26574
9802	6310
9802	9531
9802	116071
9802	84970
9802	10241
9802	90060
9802	1617
9802	9802
9802	1618
9802	54165
9802	54932
9802	26086
9802	9146
9802	4005
9802	4698
9802	4734
9802	79050
9802	5359
9802	11201
9802	23543
9802	11030
9802	84528
9802	6233
9802	64750
9802	55553
9802	10254
9802	7088
9802	54472
9802	10422
9802	7314
9802	7316
9802	56893
9802	11059
9802	130617
9802	9372
9802	51545
1628	1050
1628	2033
1628	3131
1628	7008
55802	167227
55802	84316
55802	4089
55802	8458
55802	5976
55802	7532
1642	25
1642	8315
1642	8451
1642	8450
1642	80344
1642	50717
1642	1643
1642	55070
1642	51514
1642	1161
1642	8543
1642	6502
1642	55230
1642	9341
1642	23038
1643	25
1643	8451
1643	8450
1643	1642
1643	1869
1643	3065
1643	55230
1643	7507
1643	7508
1649	467
1649	468
1649	22926
1649	1388
1649	10538
1649	596
1649	1051
1649	1053
1649	1054
1649	1457
1649	2353
1649	51171
1649	3725
1649	3727
1649	5600
1649	6300
1649	5603
1649	1432
1649	79892
1649	4780
1649	8301
1649	6189
1649	8405
1649	57761
1649	7494
11218	1660
11218	2117
11218	3066
11218	10014
11218	9611
11218	9612
11218	8431
11218	7916
11218	25942
11218	6606
11218	6607
11218	6628
11218	6632
11218	6633
11218	6634
11218	6635
11218	6636
11218	6637
11218	6813
11218	6814
1655	10270
1655	801
1655	1387
1655	10521
1655	2099
1655	2091
1655	8648
1655	10499
1655	8202
1655	10397
1655	5578
1655	4088
1655	7157
79039	2099
79039	2100
79039	2908
79039	5241
10522	84164
10522	26173
9191	843
9191	836
9191	841
9191	8837
9191	162989
9191	8772
9191	2975
9191	3875
9191	3856
162989	843
162989	841
162989	8837
162989	9191
162989	162989
162989	9330
7913	160
7913	7913
7913	3105
7913	10250
7913	7020
7913	284307
10260	7532
9785	51362
9785	5531
1745	4089
1746	23181
1746	4488
1746	10499
1747	5578
1748	9500
1749	9500
1749	4488
1749	10499
1749	6663
1749	30812
1749	23013
55929	1616
55929	1786
55929	3066
55929	3621
55929	9628
55929	10953
55929	7251
55929	8725
127343	5015
63948	2130
63948	2139
63948	3603
63948	51517
63948	60491
63948	3275
63948	54715
63948	23543
63948	10174
63948	7408
9988	55729
9988	595
9988	894
9988	896
27000	51182
1786	10951
1786	1616
1786	55929
1786	1786
1786	1788
1786	1789
1786	8655
1786	8726
1786	2146
1786	3065
1786	3066
1786	3146
1786	5111
1786	5925
1786	6839
1786	5987
1786	7251
1788	10951
1788	1786
1788	1789
1788	29947
1788	8726
1788	2146
1788	3065
1788	4609
1788	8554
1788	9869
1788	6688
1788	6839
1788	7329
1788	7709
29947	1788
29947	1789
29947	3065
29947	29085
29947	51187
84444	8028
8193	6184
5977	5971
1810	10589
1810	4783
1810	54107
1810	6908
10589	55160
10589	1031
10589	1810
10589	9638
10589	8928
10589	4801
10589	8503
10589	54107
10589	6880
10589	51616
10589	6908
10589	7083
10589	8458
10589	6935
1840	1840
1840	113878
1840	196403
1840	151636
1840	2033
1840	2885
1840	83737
1840	4851
1840	4853
1840	4854
1840	4855
100288687	100288687
1869	1820
1869	472
1869	545
1869	672
1869	6046
1869	8900
1869	890
1869	983
1869	1017
1869	1018
1869	1022
1869	1029
1869	1053
1869	11200
1869	1387
1869	9150
1869	8454
1869	1643
1869	1876
1869	2932
1869	2965
1869	10524
1869	4194
1869	4331
1869	8202
1869	23054
1869	4692
1869	4790
1869	56654
1869	142
1869	5245
1869	5813
1869	5925
1869	9792
1869	6502
1869	6667
1869	6668
1869	6670
1869	6671
1869	7027
1869	7029
1869	11073
1869	7157
1869	7158
1869	8295
1870	1820
1870	9564
1870	6046
1870	8900
1870	890
1870	1017
1870	1018
1870	5925
1870	23429
1870	6667
1870	7027
1870	7029
1870	7528
1871	8900
1871	890
1871	1017
1871	1018
1871	5925
1871	23429
1871	6667
1871	7027
1871	7029
1871	7030
1871	7528
1874	1820
1874	672
1874	4692
1874	9221
1874	5925
1874	5933
1874	5934
1874	4087
1874	4088
1874	4089
1874	7027
1874	7029
1874	8295
1875	1387
1875	2033
1875	5933
1875	5934
1875	4087
1875	4088
1875	4089
1875	7027
1875	7514
1876	1869
1876	80314
1876	2145
1876	2146
1876	84108
1876	6015
1876	23429
1876	7027
1876	7029
1876	10771
1877	8125
1877	1029
1877	10919
1877	11186
1877	5925
1877	4093
1877	7157
85403	8178
85403	22936
85403	29844
1879	1387
1879	1879
1879	5079
1879	23090
1879	25925
11319	2908
8721	466
8721	1386
8721	801
8721	805
8721	808
8721	1385
8721	10062
8721	2516
8721	2494
8721	5468
8721	5578
8721	6256
8721	6872
8721	6908
8726	121536
8726	308
8726	1786
8726	1788
8726	1789
8726	8726
8726	2145
8726	2146
8726	3065
8726	3066
8726	8841
8726	3676
8726	3682
8726	3695
8726	5511
8726	96764
8726	7528
1915	25841
1915	60
1915	10425
1915	8312
1915	25855
1915	55643
1915	81576
1915	6362
1915	1164
1915	10063
1915	8738
1915	54544
1915	1466
1915	10301
1915	8655
1915	1915
1915	8665
1915	54512
1915	355
1915	10912
1915	3336
1915	6453
1915	23095
1915	3910
1915	55004
1915	27258
1915	9587
1915	10916
1915	4300
1915	4331
1915	28977
1915	4653
1915	4758
1915	94103
1915	8761
1915	5047
1915	5050
1915	9061
1915	56144
1915	5217
1915	9796
1915	5329
1915	5335
1915	5427
1915	5432
1915	10084
1915	5580
1915	5678
1915	5717
1915	5775
1915	5790
1915	5873
1915	5985
1915	6002
1915	9921
1915	6118
1915	6176
1915	51319
1915	54938
1915	54949
1915	5272
1915	2810
1915	6462
1915	4087
1915	4089
1915	6745
1915	11075
1915	6783
1915	6880
1915	7050
1915	64699
1915	7159
1915	7178
1915	1787
1915	7258
1915	64061
1915	7276
1915	56893
1915	57510
1915	22803
1915	7532
1915	7704
1915	54819
1915	7572
1958	1029
1958	1051
1958	1387
1958	1457
1958	2033
1958	3725
1958	4664
1958	4665
1958	4773
1958	5307
1958	5684
1958	5970
1958	6667
1958	7157
1959	54
1959	3054
1959	51003
1959	6663
1959	30812
1961	4773
79813	58525
10919	80125
10919	1523
10919	1877
10919	9146
10919	11278
10919	1316
10919	3987
10919	4005
10919	84708
10919	8260
10919	8985
10919	84726
10919	80764
10919	58525
10919	9502
5610	836
5610	840
5610	841
5610	998
5610	1147
5610	5611
5610	5610
5610	1965
5610	1998
5610	3320
5610	3303
5610	3551
5610	3609
5610	3659
5610	3716
5610	4217
5610	6885
5610	5600
5610	6300
5610	5603
5610	1432
5610	10988
5610	4780
5610	4792
5610	4869
5610	5159
5610	5499
5610	5501
5610	5525
5610	8575
5610	79706
5610	10728
5610	5879
5610	6772
5610	6774
5610	55342
5610	23118
5610	6895
5610	114609
5610	7157
5610	7297
9669	867
9669	1964
1993	1993
1993	1995
1993	1996
1997	3159
1997	3229
1997	4790
1997	4801
1997	5925
1997	5966
1997	6667
1998	5610
1998	4005
1998	861
1999	1387
1999	1956
1999	2033
1999	2060
1999	3725
1999	9439
1999	4609
1999	4790
1999	6880
2000	26272
2000	25793
2000	5371
2000	861
2000	6502
2000	7314
2001	6210
2001	51548
2001	56893
2002	672
2002	1051
2002	1387
2002	2033
2002	2353
2002	2887
2002	2885
2002	3397
2002	3398
2002	3399
2002	9314
2002	5604
2002	5606
2002	5594
2002	5602
2002	5600
2002	6300
2002	5603
2002	1432
2002	5595
2002	5599
2002	5601
2002	25843
2002	9063
2002	6622
2002	6722
2002	8576
2002	9344
2002	7329
2004	1487
2004	3398
2004	1432
2004	5599
2004	5601
2004	8554
2004	6929
2005	2353
2005	3397
2005	3398
2005	3399
2005	5594
2005	5600
2005	6300
2005	5603
2005	1432
2005	5595
2005	5598
2005	6722
8178	85403
8178	55840
8178	3192
8178	5430
8178	11267
8178	29844
8178	7157
22936	85403
80237	2495
2018	1977
2019	3725
2019	5080
2020	3170
2023	23287
2023	4653
2023	5340
2023	387082
2023	7534
2033	25
2033	59
2033	196
2033	207
2033	8092
2033	328
2033	367
2033	405
2033	429
2033	468
2033	7917
2033	604
2033	672
2033	57658
2033	814
2033	10498
2033	595
2033	1017
2033	1045
2033	1050
2033	1051
2033	1052
2033	1108
2033	4435
2033	10370
2033	163732
2033	10980
2033	1385
2033	10488
2033	90993
2033	64764
2033	84699
2033	148327
2033	9586
2033	1387
2033	1406
2033	1487
2033	1488
2033	1499
2033	1628
2033	57062
2033	1840
2033	1875
2033	1958
2033	23741
2033	163126
2033	1999
2033	2002
2033	133418
2033	2033
2033	2034
2033	2099
2033	2113
2033	2114
2033	2115
2033	2118
2033	2237
2033	2274
2033	2309
2033	2551
2033	2626
2033	140628
2033	2627
2033	65056
2033	2874
2033	2959
2033	9464
2033	10013
2033	8925
2033	3091
2033	3150
2033	3151
2033	6927
2033	3192
2033	3206
2033	3211
2033	3212
2033	3213
2033	3214
2033	3216
2033	3217
2033	3219
2033	3233
2033	3621
2033	3622
2033	51147
2033	84289
2033	3659
2033	3660
2033	3661
2033	3665
2033	122953
2033	133746
2033	3725
2033	2648
2033	8850
2033	10524
2033	10365
2033	688
2033	3838
2033	51176
2033	4094
2033	9794
2033	5604
2033	9656
2033	4193
2033	4194
2033	4205
2033	4208
2033	4209
2033	4255
2033	4330
2033	4350
2033	2956
2033	4602
2033	4605
2033	4609
2033	4654
2033	55728
2033	4673
2033	4676
2033	4683
2033	8648
2033	10499
2033	8202
2033	23054
2033	121441
2033	252969
2033	4760
2033	4772
2033	4773
2033	4801
2033	4851
2033	4862
2033	7026
2033	3164
2033	4928
2033	26471
2033	10215
2033	5080
2033	7849
2033	5111
2033	8050
2033	27043
2033	10401
2033	5371
2033	5454
2033	5465
2033	5467
2033	5527
2033	5566
2033	5567
2033	5568
2033	5580
2033	5613
2033	5629
2033	5757
2033	5886
2033	10111
2033	5901
2033	5925
2033	10432
2033	3516
2033	11317
2033	5970
2033	6095
2033	9252
2033	861
2033	860
2033	864
2033	6304
2033	26168
2033	6418
2033	23411
2033	4086
2033	4087
2033	4088
2033	4089
2033	4092
2033	79753
2033	22938
2033	6662
2033	6667
2033	6670
2033	6721
2033	6760
2033	26039
2033	6772
2033	6773
2033	6774
2033	6775
2033	6776
2033	6777
2033	6778
2033	10923
2033	6839
2033	10579
2033	10474
2033	6886
2033	6938
2033	6929
2033	6925
2033	6932
2033	83439
2033	6934
2033	6996
2033	7020
2033	7041
2033	96764
2033	7157
2033	7158
2033	8626
2033	7161
2033	55809
2033	9325
2033	7251
2033	7291
2033	7329
2033	7392
2033	7528
2033	7704
2033	7709
2033	6935
2033	23414
2033	7707
2033	7629
2033	9406
57634	4609
57634	9882
57634	8295
2034	405
2034	9915
2034	406
2034	56938
2034	1387
2034	8453
2034	54583
2034	112398
2034	112399
2034	3646
2034	2033
2034	4149
2034	5587
2034	9978
2034	4088
2034	7428
80314	1876
80314	5987
2068	983
2068	1022
2068	2068
2068	2071
2068	2073
2068	2965
2068	2966
2068	5888
2068	5893
2071	613
2071	902
2071	1022
2071	2068
2071	2960
2071	2961
2071	2965
2071	2966
2071	2967
2071	2968
2071	404672
2071	4331
2071	5705
2071	5893
2071	7157
2071	7508
2074	11200
2074	2073
2074	1161
2074	2961
2074	142
2074	5430
2074	26994
2074	7157
2074	56949
2074	7507
1161	873
1161	1642
1161	2074
1161	2966
1161	27089
1161	56949
2077	1452
2077	2048
2077	3146
2077	5594
2077	7514
2078	2078
2078	2114
2078	2115
2078	2313
2078	3725
2078	9869
2078	6688
9700	9232
9700	10744
9700	5885
9700	9985
9700	8243
9700	27127
9700	9126
9700	10274
9700	10735
2099	196
2099	11214
2099	207
2099	208
2099	367
2099	22899
2099	405
2099	29028
2099	573
2099	9564
2099	10286
2099	627
2099	672
2099	801
2099	805
2099	808
2099	857
2099	595
2099	902
2099	904
2099	994
2099	1022
2099	1026
2099	1051
2099	80205
2099	1147
2099	4435
2099	10987
2099	1387
2099	1460
2099	1499
2099	79004
2099	8450
2099	1655
2099	79039
2099	30836
2099	1854
2099	1956
2099	8668
2099	2033
2099	2064
2099	2099
2099	2100
2099	2101
2099	2274
2099	2314
2099	2308
2099	2309
2099	4303
2099	4616
2099	10912
2099	2770
2099	2885
2099	2959
2099	2965
2099	10614
2099	3172
2099	3320
2099	3326
2099	3308
2099	3480
2099	3670
2099	23421
2099	3725
2099	3726
2099	3727
2099	10524
2099	5927
2099	547
2099	3932
2099	8861
2099	29931
2099	5594
2099	1432
2099	5595
2099	4193
2099	5469
2099	9862
2099	2872
2099	64210
2099	4331
2099	4350
2099	9112
2099	23788
2099	9961
2099	8648
2099	10499
2099	8202
2099	23054
2099	135112
2099	9611
2099	9612
2099	4790
2099	4878
2099	190
2099	8431
2099	9971
2099	7181
2099	7182
2099	7025
2099	2063
2099	8204
2099	64324
2099	5058
2099	56924
2099	27043
2099	5241
2099	11331
2099	8554
2099	10401
2099	5295
2099	8503
2099	55629
2099	84172
2099	5433
2099	5451
2099	5457
2099	5458
2099	10891
2099	133522
2099	7799
2099	5566
2099	3276
2099	3275
2099	24148
2099	5705
2099	10728
2099	5770
2099	5777
2099	5914
2099	23543
2099	55147
2099	9584
2099	5970
2099	57109
2099	5992
2099	5998
2099	51132
2099	9604
2099	6047
2099	6195
2099	6197
2099	6256
2099	6294
2099	9667
2099	6464
2099	10463
2099	4087
2099	4088
2099	4089
2099	6595
2099	6597
2099	6604
2099	6605
2099	6654
2099	6667
2099	6670
2099	6714
2099	6720
2099	6776
2099	6801
2099	10273
2099	6881
2099	6890
2099	6908
2099	6942
2099	6996
2099	7067
2099	7068
2099	8764
2099	7157
2099	8805
2099	10155
2099	286827
2099	9325
2099	8295
2099	7249
2099	10376
2099	203068
2099	7329
2099	7391
2099	55062
2099	7494
2099	7533
2099	7704
2099	7709
2099	57541
2100	11214
2100	207
2100	10286
2100	801
2100	805
2100	808
2100	79039
2100	30836
2100	2099
2100	2100
2100	3932
2100	4085
2100	5600
2100	5469
2100	2872
2100	64210
2100	8648
2100	8202
2100	23054
2100	135112
2100	9611
2100	9612
2100	190
2100	8431
2100	8204
2100	5020
2100	27043
2100	8554
2100	10401
2100	10957
2100	55629
2100	10891
2100	3275
2100	29893
2100	23543
2100	9584
2100	57109
2100	4087
2100	4088
2100	4089
2100	6605
2100	6667
2100	6714
2100	6720
2100	6776
2100	8805
2100	286827
2100	55062
2100	7533
2100	7709
2101	1854
2101	2099
2101	2101
2101	2104
2101	118460
2101	2959
2101	1130
2101	23499
2101	8648
2101	8202
2101	190
2101	8431
2101	55629
2101	10891
2101	5580
2101	5629
2103	10499
2103	8202
2104	22899
2104	801
2104	1616
2104	1854
2104	2101
2104	8648
2104	8431
2104	8204
2104	10957
2104	55629
2104	10891
2104	133522
2104	5629
2113	815
2113	816
2113	1387
2113	1616
2113	2033
2113	2113
2113	2114
2113	2353
2113	2625
2113	10553
2113	3725
2113	4094
2113	5594
2113	5595
2113	5598
2113	4211
2113	9611
2113	4790
2113	2908
2113	5079
2113	5449
2113	5930
2113	860
2113	4088
2113	6667
2113	6672
2113	6714
2113	6777
2113	6778
2113	51567
2113	7329
2114	8558
2114	1387
2114	2033
2114	2078
2114	2113
2114	2114
2114	2625
2114	3725
2114	5594
2114	5595
2114	9611
2114	2908
2114	5460
2114	6597
2114	6714
2114	6777
2114	51567
2114	9372
2114	10771
2115	2033
2115	2078
2115	8850
2115	3737
2115	9261
2115	5566
2115	6195
2115	9252
2117	11218
2118	2033
2118	6722
2119	367
2120	1399
2120	2120
2120	2313
2120	9846
2120	9734
2120	10524
2120	26013
2120	5594
2120	5595
2120	25942
2120	57154
2120	7341
2120	7329
51513	26013
51513	5594
51513	5595
2130	86
2130	183
2130	1822
2130	4287
2130	572
2130	580
2130	665
2130	695
2130	56673
2130	801
2130	79741
2130	55297
2130	57126
2130	1048
2130	1071
2130	10428
2130	163882
2130	11052
2130	79869
2130	1387
2130	79004
2130	1525
2130	1676
2130	63948
2130	414061
2130	140735
2130	1995
2130	1996
2130	2073
2130	2130
2130	348487
2130	2194
2130	2313
2130	10007
2130	60313
2130	26959
2130	9709
2130	3159
2130	3306
2130	3779
2130	3792
2130	202559
2130	11103
2130	79036
2130	11026
2130	4110
2130	93487
2130	4145
2130	4188
2130	55329
2130	28973
2130	9242
2130	4515
2130	66036
2130	4598
2130	4637
2130	4542
2130	51778
2130	84224
2130	10397
2130	4707
2130	4723
2130	22981
2130	54475
2130	4879
2130	387338
2130	84628
2130	5093
2130	8050
2130	25796
2130	5359
2130	5436
2130	5457
2130	5460
2130	5578
2130	56952
2130	158471
2130	2185
2130	326624
2130	5886
2130	138046
2130	65997
2130	11030
2130	84528
2130	64777
2130	138065
2130	6160
2130	6210
2130	6297
2130	387923
2130	7536
2130	6505
2130	283238
2130	4086
2130	4089
2130	6631
2130	23635
2130	79723
2130	6872
2130	9087
2130	25941
2130	4591
2130	56302
2130	10099
2130	7288
2130	7874
2130	6944
2130	22884
2130	11059
2130	11060
2130	7532
2130	55249
2130	51304
2130	7718
2139	63948
2139	2771
2139	2781
2139	11030
2139	6495
2139	51804
2140	1602
2140	6495
2140	10736
2140	51804
2140	147912
2070	6495
2145	1876
2145	8726
2145	10771
2146	207
2146	476
2146	546
2146	11007
2146	1786
2146	1788
2146	1789
2146	1876
2146	8726
2146	2975
2146	3065
2146	23588
2146	22981
2146	5252
2146	5303
2146	23649
2146	5694
2146	6185
2146	6611
2146	23512
2146	7409
2146	80349
2146	55884
2146	10771
25793	329
25793	2000
25793	6500
2274	6868
2274	203
2274	367
2274	6310
2274	672
2274	823
2274	22900
2274	1158
2274	1387
2274	1499
2274	2033
2274	2099
2274	2273
2274	2274
2274	2275
2274	9457
2274	2308
2274	9421
2274	3488
2274	3675
2274	3679
2274	3688
2274	3689
2274	3693
2274	3694
2274	4176
2274	5213
2274	5664
2274	51455
2274	6421
2274	6569
2274	6722
2274	8792
2274	7189
2274	7273
2274	7490
2274	7704
2274	9372
2274	27332
9457	8161
9457	1385
9457	1390
9457	10126
9457	2274
9457	9457
9457	57576
9457	4086
9457	6722
84922	2322
84922	4901
2313	2078
2313	2120
2313	2130
2313	2623
2313	10661
2313	4093
2313	6722
2313	51567
2332	23191
2332	26999
2332	8087
2332	9513
2332	4691
2332	26747
2332	57532
2332	10048
2332	6780
2332	7329
2332	4904
2353	1386
2353	11016
2353	10538
2353	602
2353	6348
2353	6351
2353	6352
2353	595
2353	1054
2353	1457
2353	1459
2353	1649
2353	1936
2353	2002
2353	2005
2353	2048
2353	2113
2353	2353
2353	2626
2353	2963
2353	6927
2353	3265
2353	3592
2353	3593
2353	3553
2353	3569
2353	3725
2353	3726
2353	3727
2353	3845
2353	4000
2353	4094
2353	6885
2353	5594
2353	5602
2353	5600
2353	6300
2353	5603
2353	1432
2353	5595
2353	5599
2353	5601
2353	8648
2353	9612
2353	4775
2353	4790
2353	4893
2353	10133
2353	5566
2353	5705
2353	5925
2353	5970
2353	6195
2353	8986
2353	861
2353	860
2353	29970
2353	4088
2353	6602
2353	6772
2353	7341
2353	6613
2353	6612
2353	387082
2353	6872
2353	6908
2353	7124
2353	7216
2353	1831
2353	7392
2353	7494
2354	3726
2354	3727
8061	57658
8061	3725
8061	3726
8061	23641
8061	7391
2355	3725
2355	3726
2355	3727
3169	367
3170	2020
3170	145258
3170	3202
3170	8648
3170	3175
3170	5015
3170	7088
3171	3146
2296	3146
27022	5460
2304	5331
2295	2959
2295	6908
2290	1937
2290	8928
2290	2308
2290	2309
2290	4303
2290	2661
2290	3065
2290	3280
2290	10765
2290	4086
2290	4087
2290	4088
2290	4089
2290	7088
2290	7090
8928	10589
8928	2290
8928	1482
8928	4087
8928	4088
8928	4089
22887	9439
3607	3558
2300	659
668	5058
2305	983
2305	1017
2305	1387
2305	6774
1112	11340
2308	207
2308	208
2308	10000
2308	367
2308	1051
2308	1387
2308	53944
